İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Aidat,Ada,Parsel,Balkon Durumu,Balkon Sayısı,Balkon Tipi,WC Sayısı,Depozito,Görüntülü Gezilebilir mi?,Banyo Metrekare,Balkon Metrekare,Salon Metrekare,WC Metrekare
17492794,16 Haziran 2025,16 Haziran 2025,Konut,Kiralık,Daire,130 m²,145 m²,3+1,11-15,Bahçe Dublex,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,2,Genel Fiyat,29.000TL,Kocaeli - Gölcük - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/optimum-gy-den-golcuk-cumhuriyet-mah-kiralik-31-bahce-dubleks-17492794,,,,142,8,,,,,,,,,,
17519741,20 Haziran 2025,20 Haziran 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,0 (Yeni),3.Kat,4,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,28.000TL,Kocaeli - Darıca - Cami Mahallesi,https://www.emlakjet.com/ilan/dairemiz-darica-merkezde-camii-mahallesinde-21-85-m2-17519741,,,,,,,,,,,,,,,
17541497,24 Haziran 2025,21 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,18.500TL,Kocaeli - Körfez - Çamlıtepe Mahallesi,https://www.emlakjet.com/ilan/korfez-camlitepe-de-21-100-m2-bakimli-kiralik-daire-17541497,İkinci El,,300 TL,385,17,Var,,,2,18500 TL,,,,,
17539655,24 Haziran 2025,24 Haziran 2025,Konut,Kiralık,Daire,60 m²,70 m²,2+1,16-20,1.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,20.000TL,Kocaeli - İzmit - Tepeköy Mahallesi,https://www.emlakjet.com/ilan/tepekoy-toki-168-ada-b-10-blok-ta-esyali-kiralik-21-daire-17539655,,,,,,,,,,,,,,,
17531376,23 Haziran 2025,23 Haziran 2025,Konut,Kiralık,Daire,95 m²,110 m²,3+1,11-15,12.Kat,13,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Kocaeli - İzmit - Fevzi Çakmak Mahallesi,https://www.emlakjet.com/ilan/bozdemir-den-yuvamakarcada-b-bloklarda-31-kiralik-daire-17531376,,,,,,,,,,,,,,,
17507739,19 Haziran 2025,26 Haziran 2025,Konut,Kiralık,Daire,80 m²,100 m²,2+1,16-20,3.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Kocaeli - Çayırova - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/seker-pinar-deprem-konutlari-kiralik-21-bekara-sirketlere-17507739,,,300 TL,,,,,,,,,,,,
17537842,24 Haziran 2025,22 Ağustos 2025,Konut,Kiralık,Daire,120 m²,125 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,17.000TL,Kocaeli - Gölcük - Yüzbaşılar Mahallesi,https://www.emlakjet.com/ilan/yuzbasilarda-deniz-manzarali-kiralik-daire-17537842,,,300 TL,593,6,,,,,17000 TL,,,,,
17525818,21 Haziran 2025,25 Haziran 2025,Konut,Kiralık,Daire,90 m²,105 m²,2+1,0 (Yeni),3.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Kocaeli - Başiskele - Paşadağ Mahallesi,https://www.emlakjet.com/ilan/kocaeli-basiskele-pasadag-mah-21-duz-ferah-daire-17525818,,,,,,,,,,,,,,,
17496874,17 Haziran 2025,17 Haziran 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,16-20,1.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,25.500TL,Kocaeli - Gölcük - Atatürk Mahallesi,https://www.emlakjet.com/ilan/degirmendere-ataturk-mah-sit-ici-masrafsiz-kiralik-daire-17496874,,,,,,,,,,,,,,,
17530072,23 Haziran 2025,23 Haziran 2025,Konut,Kiralık,Daire,80 m²,88 m²,2+1,0 (Yeni),2.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,29.000TL,Kocaeli - Darıca - Fevzi Çakmak Mahallesi,https://www.emlakjet.com/ilan/darica-istasyon-ziraat-bankasi-yani-21-kiralik-daire-17530072,,,,,,,,,,,,,,,
17497001,17 Haziran 2025,17 Haziran 2025,Konut,Kiralık,Daire,110 m²,130 m²,3+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,22.000TL,Kocaeli - Gebze - Tatlıkuyu Mahallesi,https://www.emlakjet.com/ilan/gebze-tatlikuyu-mahallesinde-vadi-manzarali-31-kiralik-daire-17497001,,,,,,,,,,,,,,,
17500067,17 Haziran 2025,17 Haziran 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+1,0 (Yeni),3.Kat,5,Merkezi (Pay Ölçer),Boş,Boş,Tapu Kaydı Yok,Hayır,,1,Genel Fiyat,15.000TL,Kocaeli - Körfez - İlimtepe Mahallesi,https://www.emlakjet.com/ilan/ilimtepe-toki-de-kiralik-21-arakat-17500067,Sıfır,,,,,Var,,,2,,,,,,
17496814,17 Haziran 2025,17 Haziran 2025,Konut,Kiralık,Daire,128 m²,143 m²,2+1,0 (Yeni),Bahçe Katı,4,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,30.000TL,Kocaeli - Kartepe - Ataevler Mahallesi,https://www.emlakjet.com/ilan/kartepe-zeray-esil-de-kiralik-ozel-bahceli-143-m2-luks-dubleks-17496814,,,,,,,,,,,,,,,
17521513,21 Haziran 2025,20 Ağustos 2025,Konut,Kiralık,Daire,130 m²,155 m²,3+1,11-15,1.Kat,2,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,37.500TL,Kocaeli - Başiskele - Seymen Mahallesi,https://www.emlakjet.com/ilan/basiskele-bahcecik-elitium-park-full-esyali-31-kiralik-daire-17521513,,,,,,,,,,,,,,,
17518465,20 Haziran 2025,20 Haziran 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,4,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,23.000TL,Kocaeli - Gebze - Mustafapaşa Mahallesi,https://www.emlakjet.com/ilan/celebioglun-dan-carsi-da-31-servis-guzergahi-kiralik-daire-17518465,,,,,,,,,,,,,,,
17515559,20 Haziran 2025,20 Haziran 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+1,16-20,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Kocaeli - İzmit - Ayazma Mahallesi,https://www.emlakjet.com/ilan/izmit-bayindirlik-tokide-21-kiralik-daire-17515559,,,,,,,,,,,,,,,
17531547,23 Haziran 2025,22 Ağustos 2025,Konut,Kiralık,Daire,200 m²,240 m²,4+1,11-15,3.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,65.000TL,Kocaeli - İzmit - Yahyakaptan Mahallesi,https://www.emlakjet.com/ilan/eskidjiden-yahya-kaptan-lilyum-park-evlerinde-41-kiralik-daire-17531547,,,,3068,10,,,,,,,,,,
17531820,23 Haziran 2025,05 Temmuz 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,2,Birim Fiyat,20.000TL,Kocaeli - Kartepe - Ataevler Mahallesi,https://www.emlakjet.com/ilan/sahibinden-arakat-17531820,,,600 TL,144,9,Var,1,,,20750 TL,,,,,
17499095,17 Haziran 2025,17 Haziran 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,25.000TL,Kocaeli - Gebze - Köşklü Çeşme Mahallesi,https://www.emlakjet.com/ilan/gebze-de-kiralik-31-daire-17499095,,,,2388,12,,,,,,,,,,
17541211,24 Haziran 2025,24 Haziran 2025,Konut,Kiralık,Daire,200 m²,220 m²,4+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,32.000TL,Kocaeli - Gölcük - Merkez Mahallesi,https://www.emlakjet.com/ilan/golcuk-merkezde-esyali-luks-daire-6-odali-17541211,,,,,,,,,,,,,,,
17533095,23 Haziran 2025,08 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,11-15,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.500TL,Kocaeli - Kartepe - Derbent Mahallesi,https://www.emlakjet.com/ilan/kartepe-derbent-kiralik-bahceli-21-daire-17533095,İkinci El,Betonarme,,237,5,,,,,15500 TL,,,,,
17522587,21 Haziran 2025,08 Temmuz 2025,Konut,Kiralık,Daire,180 m²,200 m²,4+1,11-15,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,50.000TL,Kocaeli - Gölcük - Yüzbaşılar Mahallesi,https://www.emlakjet.com/ilan/zevkle-oturacaginiz-emsali-olmayan-esyali-kiralik-daire-17522587,,,,,,,,,,50000 TL,,,,,
17525751,21 Haziran 2025,23 Haziran 2025,Konut,Kiralık,Daire,170 m²,220 m²,4+1,3,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,28.500TL,Kocaeli - Başiskele - Paşadağ Mahallesi,https://www.emlakjet.com/ilan/optimum-gy-den-ebeveyn-banyolu-41-cati-dubleks-kiralik-daire-17525751,,,,,,,,,,,,,,,
17500955,18 Haziran 2025,18 Haziran 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,2,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,2,Genel Fiyat,25.000TL,Kocaeli - İzmit - Yeşilova Mahallesi,https://www.emlakjet.com/ilan/21-kiralik-yesilova-mah-merkez-otomotik-panjur-izmit-kocaeli-17500955,,,,,,,,,,,,,,,
17492973,16 Haziran 2025,09 Temmuz 2025,Konut,Kiralık,Daire,70 m²,90 m²,1+1,0 (Yeni),1.Kat,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.500TL,Kocaeli - İzmit - Gündoğdu Mahallesi,https://www.emlakjet.com/ilan/bogazova-cad-maide-evleri-sitesi-asansorlu-kiralik-11-daire-17492973,,,,742,1,,,,,,,,,,
17491710,16 Haziran 2025,16 Haziran 2025,Konut,Kiralık,Daire,75 m²,91 m²,2+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,26.000TL,Kocaeli - Başiskele - Mahmutpaşa Mahallesi,https://www.emlakjet.com/ilan/remax-palas-evimiz-kocaeli-21-deniz-manzarali-amerikan-mutfakli-17491710,,,,186,9,,,,,,,,,,
17496885,17 Haziran 2025,17 Haziran 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,0 (Yeni),2.Kat,3,Merkezi (Pay Ölçer),Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,18.000TL,Kocaeli - İzmit - Sekbanlı Mahallesi,https://www.emlakjet.com/ilan/sekbanli-toki-konutlarinda-21-kiralik-daire-17496885,,,,,,,,,,,,,,,
17538539,24 Haziran 2025,19 Ağustos 2025,Konut,Kiralık,Daire,110 m²,130 m²,2+1,16-20,Kot 2 (-2).Kat,3,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,2,Genel Fiyat,21.000TL,Kocaeli - Başiskele - Damlar Mahallesi,https://www.emlakjet.com/ilan/damlar-mah-21-ara-kat-kiralik-daire-17538539,,,,666,8,,,,,,,,,,
17530123,23 Haziran 2025,23 Haziran 2025,Konut,Kiralık,Daire,130 m²,140 m²,3+1,0 (Yeni),4.Kat,5,Merkezi (Pay Ölçer),Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,37.000TL,Kocaeli - İzmit - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/izmit-cumhuriyet-mah-bozdag-sitesi-kiralik-31-dubleks-17530123,,,,,,,,,,,,,,,
17521509,21 Haziran 2025,20 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,3+1,21 Ve Üzeri,5.Kat,7,Merkezi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Kocaeli - İzmit - Yahyakaptan Mahallesi,https://www.emlakjet.com/ilan/izmit-yahyakaptan-mh-kiralik-31-ara-kat-daire-17521509,,,,,,,,,,,,,,,
17433914,01 Haziran 2025,01 Haziran 2025,Konut,Kiralık,Daire,39 m²,45 m²,Stüdyo,5-10,4.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,26.000TL,Kocaeli - Darıca - Emek Mahallesi,https://www.emlakjet.com/ilan/gmarinde-sitesinde-kiralik-luks-sifir-10-ful-esyali-17433914,,,,,,,,,,,,,,,
17464328,10 Haziran 2025,30 Temmuz 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,4.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,21.000TL,Kocaeli - İzmit - Veliahmet Mahallesi,https://www.emlakjet.com/ilan/altin-emlak-tan-izmit-veliahmet-mah-de-kiralik-31-daire-17464328,İkinci El,,,,,,,,,24000 TL,,,,,
17433655,31 Mayıs 2025,05 Haziran 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,,1,Genel Fiyat,15.500TL,Kocaeli - Körfez - İlimtepe Mahallesi,https://www.emlakjet.com/ilan/sahibinden-ilimtepe-bariskent-sitesi-17433655,,Betonarme,350 TL,1768,1,Var,1,Kapalı Balkon,,15000 TL,,,,,
17463210,10 Haziran 2025,23 Ağustos 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,,Kat İrtifakı,Hayır,,1,Genel Fiyat,18.000TL,Kocaeli - Gölcük - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/deniz-manzarali-21-kiralik-daire-17463210,,,300 TL,1065,1,,,,,20000 TL,,,,,
17454857,05 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,75 m²,85 m²,1+1,5-10,Düz Giriş (Zemin),3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,19.500TL,Kocaeli - Darıca - Fevzi Çakmak Mahallesi,https://www.emlakjet.com/ilan/darica-sirasogutlerde-kiralik-21-giris-kat-17454857,,,,,,,,,,,,,,,
17442388,02 Haziran 2025,22 Haziran 2025,Konut,Kiralık,Daire,68 m²,82 m²,1+1,21 Ve Üzeri,2.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,18.000TL,Kocaeli - Darıca - Yalı Mahallesi,https://www.emlakjet.com/ilan/denize-150-mt-mesafede-gurultuden-uzak-ara-kat-kiralik-daire-17442388,,,,2632,9,Var,2,Kapalı Balkon,,25000 TL,Hayır,,,,
17432021,31 Mayıs 2025,09 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,5-10,Yüksek Giriş,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,17.000TL,Kocaeli - Gebze - Barış Mahallesi,https://www.emlakjet.com/ilan/gebze-baris-mah-80-m-21-kiralik-daire-17432021,İkinci El,,,,,,,,,,,,,,
17456590,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,85 m²,100 m²,2+1,21 Ve Üzeri,2.Kat,2,Sobalı,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,14.000TL,Kocaeli - İzmit - Tavşantepe Mahallesi,https://www.emlakjet.com/ilan/esyali-temiz-kiralik-daire-17456590,,,,,,,,,,,,,,,
17438634,02 Haziran 2025,11 Temmuz 2025,Konut,Kiralık,Daire,90 m²,110 m²,2+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,21.000TL,Kocaeli - Körfez - Fatih Mahallesi,https://www.emlakjet.com/ilan/enka-dan-korfez-fatih-mah-de-site-ici-kiralik-21-cati-dubleks-17438634,,,,,,,,,,,,,,,
17482018,14 Haziran 2025,14 Haziran 2025,Konut,Kiralık,Daire,110 m²,130 m²,2+1,4,Çatı Katı,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,25.000TL,Kocaeli - Başiskele - Yeşilyurt Mahallesi,https://www.emlakjet.com/ilan/basiskele-yesilyurt-mahallesinde-21-kiralik-cati-dubleks-17482018,,,,,,,,,,,,,,,
17456367,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,130 m²,160 m²,3+1,0 (Yeni),4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,27.000TL,Kocaeli - Gebze - Adem Yavuz Mahallesi,https://www.emlakjet.com/ilan/kocaeligebzee5-vemarmaraya-yakin-sifir-kir-ust-dubleks-31-daire-17456367,,,,,,,,,,,,,,,
17440368,02 Haziran 2025,30 Temmuz 2025,Konut,Kiralık,Daire,55 m²,70 m²,2+1,21 Ve Üzeri,Bahçe Katı,2,Şömine,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,28.000TL,Kocaeli - Körfez - Şirinyalı Mahallesi,https://www.emlakjet.com/ilan/izmit-sirinyali-da-denize-sifir-terasli-muhtesem-21-17440368,,,,,,,,,,,,,,,
17470475,11 Haziran 2025,22 Ağustos 2025,Konut,Kiralık,Daire,100 m²,120 m²,3+1,21 Ve Üzeri,4.Kat,7,Merkezi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Kocaeli - İzmit - Zabıtan Mahallesi,https://www.emlakjet.com/ilan/kocaeli-izmit-zabitan-mahallesi-31-full-esyali-kiralik-daire-17470475,İkinci El,Betonarme,700 TL,7222,2,Var,2,,1,25000 TL,Hayır,,,,
17456374,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,140 m²,160 m²,4+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,25.000TL,Kocaeli - Çayırova - Atatürk Mahallesi,https://www.emlakjet.com/ilan/ataturk-mah-de-41-asansorlu-ust-dubleks-kiralik-daire-17456374,,,,,,,,,,,,,,,
17468215,11 Haziran 2025,11 Haziran 2025,Konut,Kiralık,Daire,75 m²,91 m²,2+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,1,Genel Fiyat,25.000TL,Kocaeli - Başiskele - Mahmutpaşa Mahallesi,https://www.emlakjet.com/ilan/remax-palastan-evimiz-kocaeli-sitesi-arakat-21-amerikan-mutfak-17468215,,,,186,9,,,,,,,,,,
17456349,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,82 m²,90 m²,2+1,5-10,Yüksek Giriş,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,16.500TL,Kocaeli - Gebze - Adem Yavuz Mahallesi,https://www.emlakjet.com/ilan/adem-yavuz-mahallesinde-arakat-21-ferah-kiralik-daire-17456349,,,,,,,,,,,,,,,
17456345,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,136 m²,170 m²,2.5+1,4,Yüksek Giriş,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Kocaeli - Çayırova - İnönü Mahallesi,https://www.emlakjet.com/ilan/cayirova-inonu-mahaleside-21-full-esyali-kiralik-daire-17456345,,,,,,,,,,,,,,,
17456295,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,100 m²,110 m²,2+1,21 Ve Üzeri,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,25.000TL,Kocaeli - Karamürsel - Ereğli Mahallesi,https://www.emlakjet.com/ilan/furkan-demir-den-karamursel-eregli-manzarali-21-kiralik-daire-17456295,,,,,,,,,,,,,,,
17423923,30 Mayıs 2025,30 Mayıs 2025,Konut,Kiralık,Daire,100 m²,110 m²,3+1,0 (Yeni),2.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Kocaeli - Çayırova - Emek Mahallesi,https://www.emlakjet.com/ilan/cayirova-emek-mahallesi-kiralik-31-sifir-genis-arakat-daire-17423923,,,,,,,,,,,,,,,
17456296,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,120 m²,130 m²,3+1,21 Ve Üzeri,3.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Kocaeli - Karamürsel - Ereğli Mahallesi,https://www.emlakjet.com/ilan/furkan-demir-den-karamursel-eregli-de-31-ara-kat-kiralik-daire-17456296,,,,,,,,,,,,,,,
17452034,05 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,230 m²,260 m²,6+2,11-15,6.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,42.000TL,Kocaeli - Gebze - Yenikent Mahallesi,https://www.emlakjet.com/ilan/gebze-mutlukentte-yesilkent-sitesinde-kiralik-62-dubleks-260-m-17452034,,,,,,,,,,,,,,,
17489251,16 Haziran 2025,16 Haziran 2025,Konut,Kiralık,Daire,128 m²,138 m²,3+1,5-10,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,25.000TL,Kocaeli - Başiskele - Barbaros Mahallesi,https://www.emlakjet.com/ilan/optimum-gy-den-basiskele-barboros-da-kiralik-31-ara-kat-daire-17489251,,,,,,,,,,,,,,,
17487912,15 Haziran 2025,15 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,1,1.Kat,4,Merkezi (Pay Ölçer),Boş,Boş,Kat Mülkiyeti,Evet,,1,Genel Fiyat,27.000TL,Kocaeli - İzmit - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/izmit-cumhuriyet-mahallesi-bozdag-sitesinde-21-kiralik-daire-17487912,İkinci El,Betonarme,2850 TL,2817,2,Var,1,Açık Balkon,1,35000 TL,Hayır,,,,
17446349,03 Haziran 2025,13 Haziran 2025,Konut,Kiralık,Daire,160 m²,175 m²,3+1,4,Bahçe Katı,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,2,Genel Fiyat,35.000TL,Kocaeli - Kartepe - Ataevler Mahallesi,https://www.emlakjet.com/ilan/kocaeli-kartepe-zeray-forum-anatorya-sitesinde-kiralik-31-175-metrekare-bahce-dubleksi-35000tl-17446349,Sıfır,Betonarme,,500,5,,,,3,,,,,,
17486772,15 Haziran 2025,15 Haziran 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,3,2.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,20.000TL,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,https://www.emlakjet.com/ilan/kartepe-fsm-mahallesi-kiralik-daire-17486772,,,,,,,,,,,,,,,
17470854,11 Haziran 2025,12 Haziran 2025,Konut,Kiralık,Daire,151 m²,185 m²,4+1,0 (Yeni),Bahçe Katı,3,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,57.000TL,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,https://www.emlakjet.com/ilan/hursoy-nefes-kartepe-de-41-kiralik-daire-17470854,,,,,,,,,,,,,,,
17464893,10 Haziran 2025,29 Temmuz 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,5-10,Kot 1 (-1).Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,23.500TL,Kocaeli - İzmit - Kadıköy Mahallesi,https://www.emlakjet.com/ilan/esyali-kiralik-daire-17464893,,,150 TL,,,Yok,,,,23500 TL,,,,,
17456343,06 Haziran 2025,10 Haziran 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,16-20,3.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,30.000TL,Kocaeli - Gebze - Yenikent Mahallesi,https://www.emlakjet.com/ilan/gebze-mutlukent-okyanus-sitesinde-21-esyali-kiralik-daire-17456343,,,,,,,,,,,,,,,
17489246,16 Haziran 2025,16 Haziran 2025,Konut,Kiralık,Daire,140 m²,155 m²,3+1,0 (Yeni),Çatı Katı,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,30.000TL,Kocaeli - Başiskele - Seymen Mahallesi,https://www.emlakjet.com/ilan/basiskele-seymende-kiralik-amerikan-mutfak-31-cati-dubleks-17489246,,,,,,,,,,,,,,,
17432471,31 Mayıs 2025,21 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,5-10,7.Kat,9,Yerden Isıtma,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,18.500TL,Kocaeli - Gebze - Kirazpınar Mahallesi,https://www.emlakjet.com/ilan/gebze-toki-i-esyali-21-kiralik-asansorlu-daire-bekara-uygun-17432471,,,,,,,,,,,,,,,
17406979,27 Mayıs 2025,19 Ağustos 2025,Konut,Kiralık,Daire,150 m²,160 m²,3+1,5-10,Çatı Dubleks,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,20.000TL,Kocaeli - Gölcük - Piyalepaşa Mahallesi,https://www.emlakjet.com/ilan/kocaeli-golcuk-piyalepasa-mahallesi-kiralik-31-cati-dubleksi-17406979,İkinci El,Betonarme,150 TL,88,163,Var,2,Açık Balkon,1,23000 TL,,7 m²,,28 m²,
