İlan Numarası,İlan Oluşturma Tarihi,İlan Güncelleme Tarihi,Türü,Kategorisi,Tipi,Net Metrekare,Brüt Metrekare,Oda Sayısı,Binanın Yaşı,Bulunduğu Kat,Binanın Kat Sayısı,Isıtma Tipi,Kullanım Durumu,Eşya Durumu,Tapu Durumu,Site İçerisinde,Takas,Banyo Sayısı,Fiyat Durumu,fiyat,konum,URL,Yapı Durumu,Yapı Tipi,Banyo Metrekare,Balkon Durumu,Balkon Sayısı,Balkon Tipi,Balkon Metrekare,Salon Metrekare,WC Sayısı,WC Metrekare,Görüntülü Gezilebilir mi?,Ada,Parsel,Depozito,Aidat
17608133,07 Temmuz 2025,20 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,5-10,Yüksek Giriş,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,14.500TL,Bartın - Bartın Merkez - Cumhuriyet Mahallesi,https://www.emlakjet.com/ilan/migros-arkasi-uygun-fiyat-depozitosuz-kiralik-daire-arayanlarin-dikkatine-detaylar-ilanda-17608133,İkinci El,Betonarme,,,,,,,,,,627,186,,
17515512,20 Haziran 2025,20 Haziran 2025,Konut,Kiralık,Daire,55 m²,60 m²,1+1,5-10,3.Kat,4,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,16.000TL,Bartın - Bartın Merkez - Kemer Köprü Mahallesi,https://www.emlakjet.com/ilan/k-koprude-esyali-genis-ferah-terasli-11-tum-kuruluslara-yakin-17515512,,,,,,,,,,,,627,186,,
16669031,15 Ocak 2025,02 Haziran 2025,Konut,Kiralık,Daire,90 m²,95 m²,3+1,21 Ve Üzeri,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Hisseli Tapu,Hayır,Yok,1,Genel Fiyat,15.000TL,Bartın - Bartın Merkez - Kırtepe Mahallesi,https://www.emlakjet.com/ilan/turkuaz-dan-kirtepe-yukari-carsida-31-kiralik-daire-16669031,,,,,,,,,,,,159,4,,
17662846,16 Temmuz 2025,16 Temmuz 2025,Konut,Kiralık,Daire,65 m²,75 m²,1+1,16-20,Bahçe Katı,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Bartın - Bartın Merkez - Esentepe Mahallesi,https://www.emlakjet.com/ilan/esentepe-mahallesi-11-bahce-kati-sifir-tadilatli-daire-17662846,,,,,,,,,,,,,,,
17658632,15 Temmuz 2025,04 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),3.Kat,5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,16.000TL,Bartın - Bartın Merkez - Esentepe Mahallesi,https://www.emlakjet.com/ilan/esentepede-merkeze-yakin-kiralik-11-0-bina-17658632,,,,,,,,,,,,797,18,,
17723476,28 Temmuz 2025,19 Ağustos 2025,Konut,Kiralık,Daire,85 m²,90 m²,2+1,21 Ve Üzeri,3.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,9.000TL,Bartın - Bartın Merkez - Kozcağız Bld. (Merkez Mahallesi),https://www.emlakjet.com/ilan/wisremden-bartin-kozcagizda-21-kiralik-daire-17723476,,,,,,,,,,,,217,5,9000 TL,0 TL
17591952,04 Temmuz 2025,04 Temmuz 2025,Konut,Kiralık,Daire,110 m²,115 m²,3+1,5-10,3.Kat,3,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,2,Genel Fiyat,25.000TL,Bartın - Bartın Merkez - Karaköy Mahallesi,https://www.emlakjet.com/ilan/turkuaz-dan-karakoy-de-ebeveyn-banyolu-31-kiralik-daire-17591952,,,,,,,,,,,,1270,7,,
17877848,14 Ağustos 2025,19 Ağustos 2025,Konut,Kiralık,Daire,165 m²,190 m²,3+1,11-15,3.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,2,Genel Fiyat,21.000TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-tilmerc-mahallesinde-31-kiralik-daire-17877848,,,,,,,,,,,,,,,
17897429,16 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,70 m²,85 m²,2+1,3,5.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,21.000TL,Batman - Batman Merkez - Çamlıtepe Mahallesi,https://www.emlakjet.com/ilan/sahibinden-21-kiralik-daire-17897429,İkinci El,Betonarme,9 m²,Var,1,Kapalı Balkon,8 m²,,1,,,4761,2,21000 TL,
17924940,21 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,70 m²,80 m²,2+1,0 (Yeni),3.Kat,4,Yerden Isıtma,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,18.000TL,Batman - Batman Merkez - Gültepe Mahallesi,https://www.emlakjet.com/ilan/s-e-z-e-r-gayrimenkul-den-kiralik-sifir-21-daire-17924940,,,,,,,,,,,,,,,
17824416,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,80 m²,90 m²,2+1,1,2.Kat,5,Yerden Isıtma,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,1,Genel Fiyat,16.500TL,Batman - Batman Merkez - Gültepe Mahallesi,https://www.emlakjet.com/ilan/gultepe-mahallesi-kiralik-21-17824416,,,,,,,,,,,,,,,
17826431,11 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,60 m²,65 m²,1+1,0 (Yeni),Yüksek Giriş,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,10.000TL,Batman - Batman Merkez - Gültepe Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-gultepe-de-kiralik-11-sifir-daire-17826431,,,,,,,,,,,,,,,
17826414,11 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,170 m²,180 m²,3+1,11-15,8.Kat,8,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,20.000TL,Batman - Batman Merkez - Gültepe Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-gultepe-de-kiralik-temiz-31-daire-17826414,,,,,,,,,,,,,,,
17864155,13 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,58 m²,66 m²,2+0,1,1.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,13.000TL,Batman - Batman Merkez - Fatih Mahallesi,https://www.emlakjet.com/ilan/fatih-te-esyali-20-kiralik-daire-17864155,,,,,,,,,,,,,,,
17829353,11 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,110 m²,125 m²,3+1,5-10,1.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,19.500TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/tilmerc-mh-kiralik-31-daire-17829353,,,,,,,,,,,,,,,
17839057,12 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,55 m²,60 m²,1 Oda,5-10,3.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,,1,Genel Fiyat,16.000TL,Batman - Batman Merkez - Kültür Mahallesi,https://www.emlakjet.com/ilan/sahibinden-11-kultur-mahallesi-batman-park-avm-arkasi-kiralik-daire-17839057,,Betonarme,,Var,1,Açık Balkon,,,1,,Hayır,4534,2,16000 TL,336 TL
17840806,12 Ağustos 2025,17 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,5-10,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,11.500TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/zirve-emlaktan-gap-ta-kiralik-dayali-doseli-11-daire-17840806,,,,,,,,,,,,,,,
17877857,14 Ağustos 2025,20 Ağustos 2025,Konut,Kiralık,Daire,80 m²,85 m²,2+1,5-10,Müstakil,1,Sobalı,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,5.000TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/tilmerc-mahallesinde-21-kiralik-mustakil-daire-17877857,,,,,,,,,,,,,,,
17899636,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,0 (Yeni),1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,13.000TL,Batman - Batman Merkez - Bayındır Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-bayindirlik-mah-site-icinde-sifir-21-kiralik-daire-17899636,,,,,,,,,,,,,,,
17826442,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,3,1.Kat,5,Yerden Isıtma,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.000TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-gap-mahallesi-cafeler-sokaginda-kiralik-11-17826442,,,,,,,,,,,,,,,
17905294,18 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,55 m²,58 m²,1+1,4,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Batman - Batman Merkez - Pınarbaşı Mahallesi,https://www.emlakjet.com/ilan/yasam-hastanesi-yaninda-11-kiralik-esyali-daire-17905294,,,,,,,,,,,,,,,
17826385,11 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,75 m²,85 m²,2+0,0 (Yeni),1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,12.500TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-kiralik-daire-20-gap-mah-17826385,,,,,,,,,,,,,,,
17877846,14 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,130 m²,145 m²,3.5+1,5-10,2.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,2,Genel Fiyat,25.000TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/tilmerc-seyirtepe-sitesinde-kiralik-lux-daire-17877846,,,,,,,,,,,,,,,
17907740,18 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,138 m²,150 m²,3+1,5-10,3.Kat,9,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,17.500TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/memur-sen-toki-yakininda-kiralik-tertemiz-arakat-31-daire-17907740,,,,,,,,,,,,,,,
17832662,11 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,190 m²,200 m²,5+1,4,6.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,22.000TL,Batman - Batman Merkez - Korik Mahallesi,https://www.emlakjet.com/ilan/koruk-isiklari-kiralik-dubleks-17832662,,,,,,,,,,,,,,,
17897878,16 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,120 m²,140 m²,2.5+1,5-10,5.Kat,6,Kombi Doğalgaz,Boş,,Kat İrtifakı,Evet,,1,Genel Fiyat,15.000TL,Batman - Batman Merkez - Çamlıtepe Mahallesi,https://www.emlakjet.com/ilan/bahcesehir-koleji-arkasinda-kiralik-2-51-daire-17897878,,,,Var,2,,,,,,,4775,7,15000 TL,
17877361,14 Ağustos 2025,18 Ağustos 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+1,11-15,1.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,16.000TL,Batman - Batman Merkez - Pınarbaşı Mahallesi,https://www.emlakjet.com/ilan/s-e-z-e-r-gayrimenkul-den-kiralik-21-esyali-daire-17877361,,,,,,,,,,,,,,,
17900029,17 Ağustos 2025,21 Ağustos 2025,Konut,Kiralık,Daire,100 m²,120 m²,2+1,21 Ve Üzeri,5.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.000TL,Batman - Batman Merkez - Kültür Mahallesi,https://www.emlakjet.com/ilan/merkezi-konum-da-genis-ferah-kiralik-21-daire-17900029,,,,,,,,,,,,,,,
17826406,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,45 m²,55 m²,1+1,0 (Yeni),Düz Giriş (Zemin),2,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.100TL,Batman - Batman Merkez - Kültür Mahallesi,https://www.emlakjet.com/ilan/valilik-yani-esyali-sifir-11-kiralik-dairelr-7-24-guvenlik-17826406,,,,,,,,,,,,,,,
17826510,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,40 m²,42 m²,1+1,4,2.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,10.750TL,Batman - Batman Merkez - Gültepe Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-esyali-kiralik-11-daireler-17826510,,,,,,,,,,,,,,,
17899650,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,38 m²,45 m²,1+1,1,Düz Giriş (Zemin),4,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,13.500TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/tilmerc-mahallesi-nde-kiralik-11-daire-17899650,,,,,,,,,,,,,,,
17830166,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,5-10,2.Kat,5,Kombi Doğalgaz,Kiracı Oturuyor,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,12.500TL,Batman - Batman Merkez - Pınarbaşı Mahallesi,https://www.emlakjet.com/ilan/merkezi-konum-da-yasam-hastanesi-civari-11-esyali-daire-17830166,,,,,,,,,,,,,,,
17824415,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,170 m²,200 m²,3+1,11-15,3.Kat,5,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,2,Genel Fiyat,18.000TL,Batman - Batman Merkez - Gültepe Mahallesi,https://www.emlakjet.com/ilan/egitim-arastirma-hast-yani-kiralik-luks-daire-17824415,,,,,,,,,,,,,,,
17826432,11 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,120 m²,145 m²,3+1,0 (Yeni),8.Kat,8,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,10.500TL,Batman - Batman Merkez - Akça Köyü,https://www.emlakjet.com/ilan/emlak-72-den-hasankeyf-yolu-spor-lisesi-yapisigi-kiralik-daire-17826432,,,,,,,,,,,,,,,
17899634,17 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,120 m²,140 m²,3+1,1,1.Kat,8,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.500TL,Batman - Batman Merkez - Yenişehir Mahallesi,https://www.emlakjet.com/ilan/emlak-72-den-kuyubasi-toki-girisinde-31-kiralik-daire-17899634,,,,,,,,,,,,,,,
17836952,12 Ağustos 2025,16 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,4,1.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,15.000TL,Batman - Batman Merkez - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/merkezi-lokasyonda-wordmar-yakininda-esyali-11-50m-kiralik-17836952,,,,,,,,,,,,,,,
17907725,18 Ağustos 2025,22 Ağustos 2025,Konut,Kiralık,Daire,140 m²,165 m²,3+1,5-10,5.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,24.000TL,Batman - Batman Merkez - Çamlıtepe Mahallesi,https://www.emlakjet.com/ilan/evbul-dan-camlitepe-mah-yasarkemal-parki-yaninda-kiralik-31-17907725,,,,,,,,,,,,,,,
17821087,11 Ağustos 2025,12 Ağustos 2025,Konut,Kiralık,Daire,90 m²,105 m²,2+1,2,2.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,19.000TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/batman-merkez-gap-mah-batmanpark-karsisi-21-kiralik-daire-17821087,,,,,,,,,,,,,,,
17821086,11 Ağustos 2025,14 Ağustos 2025,Konut,Kiralık,Daire,110 m²,120 m²,2+1,11-15,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.500TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/batman-merkez-kafeler-sokagi-kiralik-21-daire-17821086,,,,,,,,,,,,,,,
17823376,11 Ağustos 2025,13 Ağustos 2025,Konut,Kiralık,Daire,38 m²,45 m²,1+1,0 (Yeni),3.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/alaaddin-okcu-k-i-r-a-l-i-y-o-r-tilmercte-esyali-11-17823376,,,,,,,,,,,,,,,
17812855,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,35 m²,40 m²,1+1,3,4.Kat,4,Kombi Doğalgaz,Boş,Boş,Tapu Kaydı Yok,Hayır,Yok,1,Genel Fiyat,7.000TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/gap-mah-kiralik-11-bos-daire-17812855,,,,,,,,,,,,,,,
17813139,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),3.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,18.500TL,Batman - Batman Merkez - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/merkezi-lokasyon-wordmar-yakininda-sifir-esyali-11-55m-kiralik-17813139,,,,,,,,,,,,,,,
17809649,10 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,44 m²,55 m²,1+1,0 (Yeni),2.Kat,4,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,13.500TL,Batman - Batman Merkez - Gültepe Mahallesi,https://www.emlakjet.com/ilan/evbul-dan-gultepe-starta-kiralik-11-ara-kat-bahce-tarafi-17809649,,,,,,,,,,,,,,,
17737809,30 Temmuz 2025,30 Temmuz 2025,Konut,Kiralık,Daire,130 m²,145 m²,3+1,21 Ve Üzeri,2.Kat,8,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,18.000TL,Batman - Batman Merkez - Belde Mahallesi,https://www.emlakjet.com/ilan/mesak-gayrimenkulden-belde-mahallesi-5-noter-ustunde-kiralik-31-17737809,,,,,,,,,,,,,,,
17765416,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,0 (Yeni),2.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,11.500TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/tilmerc-mah-trc-cami-karsisi-11-50m-esyasiz-kiralik-sifir-daire-17765416,,,,,,,,,,,,,,,
17787301,09 Ağustos 2025,09 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,14.000TL,Batman - Batman Merkez - Fatih Mahallesi,https://www.emlakjet.com/ilan/fatih-lisesi-karsisi-kiralik-11-dayali-doseli-17787301,,,,,,,,,,,,,,,
17765412,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,4,5.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,11.500TL,Batman - Batman Merkez - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/ogretmen-evi-wordmar-yakininda-esyali-11-55m-kiralik-17765412,,,,,,,,,,,,,,,
17789043,09 Ağustos 2025,09 Ağustos 2025,Konut,Kiralık,Daire,100 m²,117 m²,2+1,4,Yüksek Giriş,4,Kombi Doğalgaz,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,2,Genel Fiyat,12.750TL,Batman - Batman Merkez - Hilal Mahallesi,https://www.emlakjet.com/ilan/hilal-mahallesi-kiralik-21-17789043,,,,,,,,,,,,,,,
17789045,09 Ağustos 2025,09 Ağustos 2025,Konut,Kiralık,Daire,110 m²,115 m²,2+1,1,3.Kat,3,Yerden Isıtma,Boş,Boş,Kooperatiften Tapu,Hayır,Yok,2,Genel Fiyat,11.000TL,Batman - Batman Merkez - Bayındır Mahallesi,https://www.emlakjet.com/ilan/bayindirlik-mahallesi-kiralik-21-17789045,,,,,,,,,,,,,,,
17812081,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,75 m²,90 m²,2+1,16-20,2.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Evet,Yok,1,Genel Fiyat,17.000TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/s-e-z-e-r-gayrimenkul-tilmerc-tokide-kiralik-21-esyali-daire-17812081,,,,,,,,,,,,,,,
17765420,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,50 m²,55 m²,1+1,0 (Yeni),1.Kat,3,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Evet,Yok,1,Genel Fiyat,15.500TL,Batman - Batman Merkez - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/ogretmen-evi-wordmar-yakininda-esyali-11-55m-kiralik-17765420,,,,,,,,,,,,,,,
17815873,11 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,40 m²,50 m²,1+1,5-10,3.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,15.000TL,Batman - Batman Merkez - Fatih Mahallesi,https://www.emlakjet.com/ilan/mesak-gayrimenkulden-fatih-lisesi-karsisinda-kiralik-11-daire-17815873,,,,,,,,,,,,,,,
17757801,03 Ağustos 2025,07 Ağustos 2025,Konut,Kiralık,Daire,40 m²,50 m²,1+1,5-10,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,10.500TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/batman-merkez-gap-mahallesi-nde-kiralik-11-bos-daire-17757801,,,,,,,,,,,,,,,
17812080,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,90 m²,100 m²,2+1,1,3.Kat,6,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,2,Genel Fiyat,16.000TL,Batman - Batman Merkez - Çamlıtepe Mahallesi,https://www.emlakjet.com/ilan/s-e-z-e-r-gayrimenkul-den-kiralik-21-daire-17812080,,,,,,,,,,,,,,,
17765422,05 Ağustos 2025,05 Ağustos 2025,Konut,Kiralık,Daire,45 m²,50 m²,1+1,4,2.Kat,5,Kombi Doğalgaz,Boş,Eşyalı,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,12.500TL,Batman - Batman Merkez - Bahçelievler Mahallesi,https://www.emlakjet.com/ilan/ogretmen-evi-wordmar-yakininda-esyali-11-55m-kiralik-dair-17765422,,,,,,,,,,,,,,,
17809683,10 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,138 m²,150 m²,3+1,5-10,3.Kat,9,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,18.000TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/memur-sen-toki-civarinda-kiralik-31-daire-17809683,,,,,,,,,,,,,,,
17757040,02 Ağustos 2025,23 Ağustos 2025,Konut,Kiralık,Daire,40 m²,50 m²,1+1,4,3.Kat,4,Kombi Doğalgaz,Boş,Eşyalı,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,13.000TL,Batman - Batman Merkez - Pınarbaşı Mahallesi,https://www.emlakjet.com/ilan/akan-emlak-batman-merkez-pinarbasi-mahallesi-kiralik-11-esyali-17757040,İkinci El,Betonarme,,Var,,,,,1,,Hayır,3401,7,13000 TL,
17778437,07 Ağustos 2025,07 Ağustos 2025,Konut,Kiralık,Daire,140 m²,145 m²,3+1,21 Ve Üzeri,5.Kat,5,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Hayır,,1,Genel Fiyat,11.000TL,Batman - Batman Merkez - Gap Mahallesi,https://www.emlakjet.com/ilan/sahibinden-gap-mahallesi-merkezi-konumda-31-17778437,,,,,,,,,,,,4029,2,11000 TL,600 TL
17794595,09 Ağustos 2025,09 Ağustos 2025,Konut,Kiralık,Daire,70 m²,78 m²,2+1,1,1.Kat,3,Kombi Doğalgaz,Boş,Boş,Kat Mülkiyeti,Hayır,Yok,1,Genel Fiyat,10.500TL,Batman - Batman Merkez - Fatih Mahallesi,https://www.emlakjet.com/ilan/esyasiz-21-amerikan-mutfak-kiralik-daire-17794595,,,,,,,,,,,,,,,
17809685,10 Ağustos 2025,15 Ağustos 2025,Konut,Kiralık,Daire,180 m²,200 m²,3+1,5-10,5.Kat,5,Kombi Doğalgaz,Boş,Boş,Kat İrtifakı,Evet,Yok,2,Genel Fiyat,21.000TL,Batman - Batman Merkez - Tilmerc Mahallesi,https://www.emlakjet.com/ilan/tilmercte-memur-sen-toki-yakininda-kiralik-genis-31-daire-17809685,,,,,,,,,,,,,,,
17753486,02 Ağustos 2025,02 Ağustos 2025,Konut,Kiralık,Daire,150 m²,165 m²,3+1,2,Kot 1 (-1).Kat,7,Kombi Doğalgaz,Boş,,Kat Mülkiyeti,Evet,,2,Genel Fiyat,13.500TL,Batman - Batman Merkez - Yenişehir Mahallesi,https://www.emlakjet.com/ilan/kiralik-daire-17753486,,,,,,,,,,,,1220,2,,
17809654,10 Ağustos 2025,11 Ağustos 2025,Konut,Kiralık,Daire,42 m²,55 m²,1+1,0 (Yeni),2.Kat,3,Yerden Isıtma,Boş,Boş,Kat İrtifakı,Hayır,Yok,1,Genel Fiyat,10.000TL,Batman - Batman Merkez - Kültür Mahallesi,https://www.emlakjet.com/ilan/evbul-dan-kultur-mahallesin-kiralik-11-17809654,,,,,,,,,,,,,,,
